"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.53",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.01",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","ADU","%","3.77",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","CBU","%","1.41",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","FP16","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","FP64","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","LSU","%","15.07",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Tensor (FP)","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Tensor (INT)","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","TEX","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Uniform","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","XU","%","0",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Issue Slots Busy","%","15.30",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.61",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","sm__inst_issued.max.pct_of_peak_sustained_active","%","520.31",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","SM Busy","%","15.30",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","ALU","%","9.42",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Compute Workload Analysis","FMA","%","7.53",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","ComputeWorkloadAnalysis","","","","HighPipeUtilization","WRN","All pipelines are under-utilized. Either this kernel is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details."
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Memory Workload Analysis","Memory Throughput","byte/second","3,294,871,794.87",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Memory Workload Analysis","Mem Busy","%","0.81",
"0","672293","soft_dtw_perf_multi","127.0.0.1","sq_euclid_norm(unsigned int, unsigned int, float const*, float*)","2021-Mar-18 23:30:37","1","13","Memory Workload Analysis","Max Bandwidth","%","3.08",
